,match_id,team_id,possession_full_match,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
8787,15531,9908,52,7,3,4,1,1,0
8788,15532,10235,60,8,4,4,2,1,1
8789,15532,10228,40,8,1,7,0,0,0
8790,15534,8277,68,10,5,5,3,1,2
8791,15534,10218,32,7,2,5,2,1,1
8792,15535,8674,45,6,4,2,1,0,1
8793,15535,6413,55,8,6,2,3,0,3
8794,15538,8593,57,2,2,0,5,2,3
8795,15538,9803,43,3,2,1,1,0,1
8796,15539,10228,41,7,4,3,1,1,0
8797,15539,7788,59,3,0,3,0,0,0
8798,15540,10235,65,9,2,7,3,2,1
8799,15540,10217,35,1,1,0,0,0,0
8800,15541,8611,42,7,4,3,1,0,1
8801,15541,9908,58,5,1,4,1,0,1
8802,15543,10217,54,5,1,4,4,0,4
8803,15543,9803,46,6,1,5,0,0,0
8804,15544,8611,46,4,2,2,3,2,1
8805,15544,10228,54,1,1,0,0,0,0
8806,15546,9791,48,7,5,2,3,1,2
8807,15546,6413,52,2,2,0,0,0,0
8808,15547,10235,36,6,4,2,1,1,0
8809,15547,8593,64,3,2,1,1,1,0
8810,15548,8464,58,11,5,6,4,2,2
8811,15548,8526,42,3,2,1,2,1,1
8812,15551,7788,41,5,5,0,5,4,1
8813,15551,9908,59,7,3,4,2,1,1
8814,15552,9791,64,6,4,2,2,0,2
8815,15552,10229,36,6,1,5,0,0,0
8816,15553,8525,65,13,7,6,3,2,1
8817,15553,8526,35,2,1,1,1,0,1
8818,15554,9803,55,4,2,2,2,1,1
8819,15554,8611,45,3,2,1,1,0,1
8820,15557,6413,45,5,5,0,1,1,0
8821,15557,10235,55,11,4,7,0,0,0
8822,15558,10217,51,4,1,3,2,1,1
8823,15558,10218,49,7,4,3,0,0,0
8824,15560,6413,38,5,0,5,3,2,1
8825,15560,10217,62,3,0,3,0,0,0
8826,15561,10229,46,6,4,2,3,1,2
8827,15561,8674,54,4,1,3,2,2,0
8828,15562,10228,59,7,4,3,1,1,0
8829,15562,8464,41,5,1,4,2,2,0
8830,15563,8640,54,10,7,3,2,2,0
8831,15563,9791,46,3,3,0,0,0,0
8832,15564,7788,55,4,3,1,2,1,1
8833,15564,8611,45,6,2,4,1,0,1
8834,15566,8525,46,1,1,0,1,1,0
8835,15566,9908,54,6,1,5,1,1,0
8836,15567,8593,62,13,5,8,3,0,3
8837,15567,10218,38,4,1,3,0,0,0
8838,15568,8277,64,6,2,4,2,2,0
8839,15568,8526,36,8,5,3,2,1,1
8840,15569,10218,39,6,2,4,1,1,0
8841,15569,8464,61,3,3,0,0,0,0
8842,15571,6413,32,6,3,3,1,1,0
8843,15571,7788,68,7,1,6,0,0,0
8844,15572,8640,63,9,5,4,1,1,0
8845,15572,10217,37,3,1,2,1,0,1
8846,15574,9803,39,6,4,2,2,2,0
8847,15574,9791,61,4,3,1,1,1,0
8848,15576,9908,53,11,5,6,6,2,4
8849,15576,10235,47,4,0,4,2,1,1
8850,15578,8611,58,6,2,4,4,2,2
8851,15578,10217,42,1,1,0,1,0,1
8852,15580,10229,63,11,3,8,1,1,0
8853,15580,10218,37,3,0,3,3,1,2
8854,15581,8640,55,8,3,5,2,1,1
8855,15581,8674,45,2,1,1,1,0,1
8856,15582,9908,53,5,4,1,1,0,1
8857,15582,10228,47,4,1,3,0,0,0
8858,15583,8464,60,7,2,5,4,3,1
8859,15583,9791,40,2,1,1,0,0,0
8860,15584,8525,45,8,4,4,1,1,0
8861,15584,8593,55,8,7,1,0,0,0
8862,15585,8277,62,8,3,5,5,2,3
8863,15585,9803,38,3,1,2,1,0,1
8864,15586,10235,52,7,3,4,1,1,0
8865,15586,7788,48,3,0,3,4,1,3
8866,15587,9803,54,11,2,9,3,0,3
8867,15587,8526,46,7,0,7,1,0,1
8868,15588,10229,49,9,2,7,4,1,3
8869,15588,8525,51,2,2,0,1,0,1
8870,15589,10228,41,3,2,1,3,2,1
8871,15589,8640,59,4,0,4,0,0,0
8872,15590,6413,56,7,4,3,1,1,0
8873,15590,8611,44,7,2,5,1,0,1
8874,15591,10218,40,3,2,1,1,1,0
8875,15591,8674,60,7,2,5,3,1,2
8876,15592,10217,51,3,2,1,2,1,1
8877,15592,9908,49,6,1,5,0,0,0
8878,15593,9791,51,9,6,3,1,1,0
8879,15593,7788,49,5,1,4,1,1,0
8880,15594,10235,49,4,3,1,5,2,3
8881,15594,8277,51,2,1,1,0,0,0
8882,15596,10218,51,3,1,2,3,1,2
8883,15596,9908,49,7,4,3,0,0,0
8884,15597,10228,55,11,3,8,1,0,1
8885,15597,9791,45,4,1,3,0,0,0
8886,15598,10235,68,15,8,7,1,0,1
8887,15598,8526,32,3,3,0,3,0,3
8888,15600,7788,63,7,3,4,4,1,3
8889,15600,9803,37,3,0,3,2,0,2
8890,15602,8674,46,6,5,1,2,0,2
8891,15602,8277,54,7,3,4,0,0,0
8892,15603,10217,54,3,1,2,1,0,1
8893,15603,8464,46,5,2,3,1,0,1
8894,15604,8593,42,6,4,2,4,4,0
8895,15604,8640,58,4,2,2,2,1,1
8896,15605,9908,56,10,4,6,2,0,2
8897,15605,9791,44,1,0,1,0,0,0
8898,15608,10235,65,10,4,6,3,2,1
8899,15608,10218,35,1,0,1,0,0,0
8900,15609,8611,48,5,1,4,2,1,1
8901,15609,8525,52,6,3,3,2,1,1
8902,15612,10217,58,13,4,9,2,1,1
8903,15612,8674,42,4,2,2,3,0,3
8904,15614,8674,62,6,5,1,4,2,2
8905,15614,10218,38,5,3,2,3,1,2
8906,15615,9803,46,4,2,2,2,1,1
8907,15615,8526,54,4,3,1,0,0,0
8908,15616,10228,45,11,6,5,3,1,2
8909,15616,8640,55,8,4,4,0,0,0
8910,15619,8611,56,9,6,3,3,2,1
8911,15619,6413,44,11,5,6,2,1,1
8912,15620,8525,46,2,2,0,5,1,4
8913,15620,10229,54,9,5,4,0,0,0
8914,15623,6413,63,4,3,1,2,1,1
8915,15623,9803,37,4,2,2,0,0,0
8916,15624,9791,44,3,1,2,2,1,1
8917,15624,10218,56,4,2,2,2,1,1
8918,15626,8277,61,9,3,6,3,2,1
8919,15626,10217,39,3,2,1,0,0,0
8920,15627,8525,51,6,4,2,3,1,2
8921,15627,8640,49,4,1,3,0,0,0
8922,15628,10229,48,10,5,5,2,1,1
8923,15628,10228,52,4,1,3,0,0,0
8924,15629,9908,47,6,2,4,4,2,2
8925,15629,8464,53,4,3,1,1,0,1
8926,15630,8674,59,9,2,7,3,0,3
8927,15630,8526,41,8,3,5,0,0,0
8928,15631,10235,59,6,3,3,2,1,1
8929,15631,8611,41,5,3,2,0,0,0
8930,15632,8611,45,3,1,2,2,2,0
8931,15632,8526,55,7,3,4,3,0,3
8932,15633,9791,37,4,1,3,2,1,1
8933,15633,8277,63,5,0,5,1,0,1
8934,15635,10229,60,18,10,8,1,1,0
8935,15635,6413,40,3,1,2,3,0,3
8936,15636,9803,40,3,2,1,2,1,1
8937,15636,8640,60,3,1,2,1,1,0
8938,15637,8593,63,8,2,6,3,1,2
8939,15637,9908,37,3,1,2,0,0,0
8940,15638,8525,57,8,2,6,1,1,0
8941,15638,10217,43,2,0,2,2,1,1
8942,15639,8464,52,8,3,5,2,1,1
8943,15639,7788,48,5,1,4,0,0,0
8944,15641,8674,60,4,3,1,2,2,0
8945,15641,9803,40,4,3,1,1,0,1
8946,15642,8277,58,8,3,5,2,1,1
8947,15642,8640,42,11,4,7,0,0,0
8948,15643,10218,34,2,1,1,2,1,1
8949,15643,8611,66,6,1,5,0,0,0
8950,15644,10229,54,2,1,1,5,1,4
8951,15644,10217,46,5,2,3,3,2,1
8952,15646,8593,52,7,4,3,3,2,1
8953,15646,10228,48,3,2,1,1,0,1
8954,15647,8526,35,9,4,5,3,2,1
8955,15647,9908,65,12,7,5,1,1,0
8956,15648,7788,60,8,3,5,1,1,0
8957,15648,8525,40,4,2,2,0,0,0
8958,15650,10228,55,5,4,1,2,0,2
8959,15650,8674,45,1,1,0,1,0,1
8960,15651,8526,43,3,1,2,3,3,0
8961,15651,10229,57,9,2,7,1,1,0
8962,15652,10235,53,4,2,2,4,3,1
8963,15652,8525,47,3,1,2,1,0,1
8964,15653,8593,66,11,8,3,2,0,2
8965,15653,8611,34,5,2,3,0,0,0
8966,15654,8640,52,10,6,4,1,0,1
8967,15654,7788,48,7,4,3,0,0,0
8968,15655,10218,43,5,1,4,2,2,0
8969,15655,6413,57,3,0,3,3,2,1
8970,15656,9791,55,12,3,9,3,1,2
8971,15656,10217,45,3,0,3,1,1,0
8972,15657,8277,56,7,4,3,4,1,3
8973,15657,9908,44,4,0,4,1,1,0
8974,15659,7788,76,15,6,9,1,1,0
8975,15659,10218,24,2,1,1,3,1,2
8976,15662,8640,55,8,4,4,1,1,0
8977,15662,6413,45,6,5,1,4,1,3
8978,15663,8593,57,11,3,8,1,0,1
8979,15663,8526,43,3,0,3,1,0,1
8980,15664,8525,57,4,0,4,3,2,1
8981,15664,9803,43,1,0,1,2,0,2
8982,15665,8674,49,6,2,4,2,2,0
8983,15665,9791,51,4,0,4,0,0,0
8984,15666,10217,46,8,4,4,1,0,1
8985,15666,10228,54,2,1,1,0,0,0
8986,15667,8277,61,12,2,10,5,1,4
8987,15667,8611,39,4,0,4,1,1,0
8988,15669,8674,44,4,2,2,2,1,1
8989,15669,9908,56,3,2,1,0,0,0
8990,15670,10228,63,6,4,2,1,1,0
8991,15670,6413,37,4,0,4,3,1,2
8992,15671,10218,61,7,3,4,2,1,1
8993,15671,8526,39,4,1,3,3,1,2
8994,15674,9803,47,5,3,2,3,3,0
8995,15674,10229,53,4,2,2,3,1,2
8996,15675,8277,48,5,2,3,2,1,1
8997,15675,7788,52,2,1,1,0,0,0
8998,15676,8640,46,10,8,2,1,1,0
8999,15676,10235,54,4,1,3,1,0,1
9000,15677,8526,45,6,4,2,2,1,1
9001,15677,10229,55,7,5,2,0,0,0
9002,15679,8593,65,7,1,6,5,4,1
9003,15679,8611,35,2,0,2,1,0,1
9004,15680,7788,32,2,2,0,3,0,3
9005,15680,8640,68,10,7,3,0,0,0
9006,15682,8674,49,12,6,6,2,1,1
9007,15682,10228,51,5,3,2,2,2,0
9008,15685,8277,60,8,6,2,1,0,1
9009,15685,9908,40,8,5,3,0,0,0
9010,15687,8611,45,6,2,4,2,1,1
9011,15687,7788,55,0,0,0,1,0,1
9012,15689,8640,53,8,4,4,1,0,1
9013,15689,9791,47,6,4,2,0,0,0
9014,15691,9803,44,8,3,5,1,1,0
9015,15691,10235,56,6,2,4,0,0,0
9016,15692,8593,59,7,2,5,2,1,1
9017,15692,10218,41,2,0,2,1,1,0
9018,15697,8593,51,7,3,4,4,3,1
9019,15697,8674,49,2,1,1,2,1,1
9020,15698,10229,45,10,3,7,1,0,1
9021,15698,9791,55,3,2,1,0,0,0
9022,15700,8525,57,3,1,2,8,4,4
9023,15700,8526,43,6,2,4,1,0,1
9024,15701,10235,59,6,2,4,3,0,3
9025,15701,6413,41,2,1,1,0,0,0
9026,15705,8464,57,8,2,6,2,0,2
9027,15705,10217,43,4,2,2,0,0,0
9028,15707,8525,59,7,4,3,2,0,2
9029,15707,6413,41,7,3,4,0,0,0
9030,15708,10218,38,6,4,2,3,1,2
9031,15708,9908,62,7,2,5,1,1,0
9032,15709,10235,60,6,5,1,2,0,2
9033,15709,8526,40,8,6,2,0,0,0
9034,15710,8593,43,3,2,1,1,1,0
9035,15710,8640,57,13,6,7,4,2,2
9036,15711,8277,55,10,4,6,1,1,0
9037,15711,8674,45,2,0,2,0,0,0
9038,15713,7788,59,10,6,4,1,1,0
9039,15713,10229,41,6,2,4,0,0,0
9040,15714,8674,51,6,3,3,1,1,0
9041,15714,8525,49,3,0,3,1,0,1
9042,15715,8593,53,5,1,4,7,4,3
9043,15715,9791,47,6,3,3,1,1,0
9044,15716,9908,61,5,2,3,6,2,4
9045,15716,9803,39,5,2,3,1,1,0
9046,15717,8640,62,15,7,8,3,2,1
9047,15717,10218,38,7,2,5,0,0,0
9048,15718,8464,51,7,4,3,2,1,1
9049,15718,8611,49,7,4,3,1,0,1
9050,15719,10235,58,4,2,2,1,0,1
9051,15719,10228,42,2,1,1,0,0,0
9052,15721,8277,61,15,7,8,2,0,2
9053,15721,6413,39,6,3,3,0,0,0
9054,21518,8661,48,4,3,1,3,1,2
9055,21518,10267,52,5,3,2,0,0,0
9056,21520,8633,61,12,5,7,2,1,1
9057,21520,9783,39,2,1,1,3,0,3
9058,21521,8634,74,6,2,4,3,3,0
9059,21521,8388,26,2,1,1,3,1,2
9060,21532,9906,51,6,3,3,3,3,0
9061,21532,8371,49,10,6,4,0,0,0
9062,21539,10267,65,10,5,5,1,0,1
9063,21539,9869,35,3,0,3,0,0,0
9064,21544,9864,53,8,4,4,2,2,0
9065,21544,10205,47,6,3,3,3,1,2
9066,21545,10281,51,2,1,1,1,1,0
9067,21545,8633,49,11,2,9,2,1,1
9068,21550,8634,67,7,5,2,3,1,2
9069,21550,8305,33,7,4,3,0,0,0
9070,21553,8315,47,6,3,3,1,1,0
9071,21553,9783,53,8,7,1,0,0,0
9072,21555,8479,40,3,1,2,3,2,1
9073,21555,8633,60,8,3,5,0,0,0
9074,21559,10205,45,3,2,1,2,0,2
9075,21559,8479,55,4,1,3,1,0,1
9076,21561,8696,43,3,2,1,4,2,2
9077,21561,9906,57,3,0,3,1,0,1
9078,21564,8634,65,13,7,6,2,2,0
9079,21564,8302,35,3,2,1,4,2,2
9080,21566,8633,56,6,4,2,2,1,1
9081,21566,8305,44,3,1,2,0,0,0
9082,21570,8479,43,4,1,3,1,0,1
9083,21570,8661,57,2,2,0,1,0,1
9084,21571,10205,56,7,2,5,1,0,1
9085,21571,8305,44,2,1,1,1,0,1
9086,21572,8634,59,5,4,1,2,0,2
9087,21572,10267,41,2,2,0,0,0,0
9088,21575,8603,53,7,6,1,2,1,1
9089,21575,8558,47,7,3,4,0,0,0
9090,21576,8633,56,12,5,7,4,2,2
9091,21576,8302,44,6,1,5,0,0,0
9092,21578,8634,73,10,6,4,1,0,1
9093,21578,8633,27,3,2,1,0,0,0
9094,21580,9906,48,10,5,5,1,0,1
9095,21580,8603,52,5,3,2,0,0,0
9096,21582,9783,56,5,2,3,1,1,0
9097,21582,10281,44,3,0,3,2,1,1
9098,21585,8302,61,10,5,5,1,0,1
9099,21585,10205,39,2,0,2,0,0,0
9100,21586,8558,30,2,1,1,3,1,2
9101,21586,10267,70,11,5,6,1,0,1
9102,21588,8315,45,4,1,3,3,1,2
9103,21588,8603,55,3,0,3,0,0,0
9104,21592,8661,41,8,3,5,4,1,3
9105,21592,8302,59,3,0,3,3,0,3
9106,21594,8633,44,8,4,4,1,0,1
9107,21594,10267,56,11,5,6,0,0,0
9108,21595,8558,45,8,5,3,1,0,1
9109,21595,9906,55,5,1,4,0,0,0
9110,21598,8305,49,7,2,5,1,1,0
9111,21598,9783,51,5,3,2,1,0,1
9112,21602,8371,41,1,1,0,1,1,0
9113,21602,8302,59,4,1,3,0,0,0
9114,21604,8633,52,10,3,7,1,0,1
9115,21604,10205,48,7,1,6,0,0,0
9116,21605,10267,55,5,2,3,1,0,1
9117,21605,9906,45,5,1,4,0,0,0
9118,21611,8558,57,10,4,6,2,2,0
9119,21611,9865,43,2,0,2,0,0,0
9120,21614,8634,67,8,4,4,3,1,2
9121,21614,8371,33,3,1,2,0,0,0
9122,21617,8302,42,2,1,1,2,1,1
9123,21617,9783,58,6,0,6,2,0,2
9124,21619,9865,49,6,2,4,1,1,0
9125,21619,9906,51,6,0,6,3,0,3
9126,21624,8302,66,8,1,7,1,1,0
9127,21624,8388,34,6,5,1,1,0,1
9128,21625,8634,64,9,6,3,2,2,0
9129,21625,9783,36,1,0,1,1,0,1
9130,21626,8633,54,6,4,2,8,4,4
9131,21626,8371,46,2,1,1,1,1,0
9132,21628,9783,46,4,3,1,1,1,0
9133,21628,10205,54,11,5,6,2,1,1
9134,21629,8633,59,13,9,4,1,1,0
9135,21629,8388,41,3,1,2,0,0,0
9136,21630,8634,70,13,4,9,1,0,1
9137,21630,8696,30,1,0,1,1,0,1
9138,21631,8302,65,10,4,6,3,1,2
9139,21631,9869,35,7,2,5,1,1,0
9140,21636,9865,49,6,3,3,4,2,2
9141,21636,10267,51,2,1,1,2,0,2
9142,21638,8634,73,8,4,4,1,1,0
9143,21638,8388,27,1,0,1,1,0,1
9144,21639,8633,55,9,4,5,2,2,0
9145,21639,9783,45,5,1,4,1,0,1
9146,21640,8371,48,4,1,3,2,1,1
9147,21640,10205,52,9,3,6,2,0,2
9148,21646,9906,56,7,4,3,1,0,1
9149,21646,9864,44,6,1,5,0,0,0
9150,21648,8634,67,2,1,1,2,2,0
9151,21648,8696,33,3,1,2,1,0,1
9152,21649,8388,49,6,3,3,2,1,1
9153,21649,8633,51,7,3,4,1,0,1
9154,21656,8315,57,5,3,2,2,2,0
9155,21656,9864,43,2,1,1,2,1,1
9156,21657,10267,52,2,1,1,2,2,0
9157,21657,9865,48,4,3,1,1,1,0
9158,21660,8633,58,8,6,2,2,2,0
9159,21660,8696,42,6,4,2,1,1,0
9160,21661,8634,75,5,3,2,1,1,0
9161,21661,9869,25,2,2,0,2,2,0
9162,21662,8302,57,7,3,4,2,1,1
9163,21662,8603,43,6,1,5,2,0,2
9164,21668,8634,69,13,3,10,2,0,2
9165,21668,8603,31,4,0,4,1,0,1
9166,21670,8633,59,6,3,3,2,1,1
9167,21670,9869,41,3,1,2,4,0,4
9168,21671,10267,60,11,5,6,1,0,1
9169,21671,9864,40,6,5,1,0,0,0
9170,21673,8305,49,3,3,0,2,2,0
9171,21673,9906,51,7,2,5,1,1,0
9172,21674,8558,40,6,1,5,3,1,2
9173,21674,8302,60,8,3,5,0,0,0
9174,21678,8634,61,6,2,4,1,0,1
9175,21678,8558,39,1,1,0,0,0,0
9176,21680,9783,54,7,5,2,3,0,3
9177,21680,10267,46,3,3,0,0,0,0
9178,21684,8633,62,8,3,5,1,0,1
9179,21684,8603,38,0,0,0,1,0,1
9180,21687,9906,42,8,3,5,7,4,3
9181,21687,8302,58,5,2,3,3,0,3
9182,21690,8302,61,6,3,3,3,1,2
9183,21690,8315,39,3,1,2,2,0,2
9184,21693,8603,48,9,5,4,1,0,1
9185,21693,10205,52,4,2,2,0,0,0
9186,21701,8558,52,7,2,5,3,3,0
9187,21701,10205,48,2,1,1,0,0,0
9188,21702,9906,42,5,3,2,1,1,0
9189,21702,8633,58,8,5,3,2,1,1
9190,21704,8302,51,9,3,6,1,1,0
9191,21704,9865,49,4,0,4,1,0,1
9192,21705,9864,37,3,1,2,2,1,1
9193,21705,8305,63,3,2,1,0,0,0
9194,21711,9906,58,12,9,3,3,1,2
9195,21711,10205,42,2,1,1,0,0,0
9196,21713,8302,67,8,4,4,1,0,1
9197,21713,9864,33,1,0,1,0,0,0
9198,21716,8315,48,4,2,2,1,1,0
9199,21716,8633,52,9,4,5,1,0,1
9200,21719,10281,41,4,1,3,3,1,2
9201,21719,8302,59,3,2,1,0,0,0
9202,21724,8634,66,11,7,4,3,0,3
9203,21724,9864,34,3,1,2,1,0,1
9204,21725,8661,40,1,1,0,1,1,0
9205,21725,9906,60,1,1,0,0,0,0
9206,21726,8315,45,7,5,2,2,2,0
9207,21726,10205,55,5,1,4,0,0,0
9208,21727,9865,49,5,2,3,1,1,0
9209,21727,8633,51,7,3,4,1,1,0
9210,21728,8371,47,2,2,0,2,1,1
9211,21728,9906,53,7,2,5,1,0,1
9212,21734,9864,45,7,4,3,3,2,1
9213,21734,8633,55,5,0,5,1,0,1
9214,21738,8634,68,6,4,2,5,3,2
9215,21738,9869,32,2,2,0,2,0,2
9216,21741,10267,60,4,3,1,1,1,0
9217,21741,8371,40,1,0,1,2,0,2
9218,21743,8305,51,6,5,1,2,2,0
9219,21743,8558,49,3,1,2,1,0,1
9220,21754,9864,42,2,1,1,2,1,1
9221,21754,10205,58,12,4,8,0,0,0
9222,21755,8633,55,9,2,7,1,1,0
9223,21755,10281,45,10,4,6,0,0,0
9224,21756,8479,25,3,2,1,2,1,1
9225,21756,8634,75,6,3,3,0,0,0
9226,21757,8302,58,4,4,0,4,2,2
9227,21757,8305,42,1,1,0,4,0,4
9228,21758,9869,51,6,3,3,3,1,2
9229,21758,8603,49,6,1,5,0,0,0
9230,21763,10267,51,10,5,5,3,2,1
9231,21763,8302,49,3,3,0,0,0,0
9232,21764,8634,69,10,7,3,1,1,0
9233,21764,8305,31,1,0,1,2,0,2
9234,21765,8633,57,10,4,6,4,1,3
9235,21765,8479,43,3,2,1,0,0,0
9236,21769,10267,54,2,2,0,3,2,1
9237,21769,8603,46,2,1,1,0,0,0
9238,21775,8633,56,9,3,6,3,0,3
9239,21775,8305,44,2,0,2,0,0,0
9240,21776,8634,62,8,5,3,1,1,0
9241,21776,8302,38,2,0,2,0,0,0
9242,21780,10205,40,4,3,1,1,1,0
9243,21780,8305,60,5,1,4,2,0,2
9244,21781,8302,53,4,2,2,3,2,1
9245,21781,8633,47,2,1,1,1,1,0
9246,21782,8634,63,8,4,4,1,1,0
9247,21782,10267,37,3,2,1,0,0,0
9248,21783,9783,58,9,3,6,1,1,0
9249,21783,9864,42,6,4,2,0,0,0
9250,21788,10267,55,9,4,5,2,1,1
9251,21788,8558,45,5,0,5,1,1,0
9252,21789,8603,53,2,1,1,4,1,3
9253,21789,9906,47,2,0,2,0,0,0
9254,21793,10281,60,7,5,2,4,1,3
9255,21793,9783,40,8,3,5,2,0,2
9256,21794,8634,60,8,7,1,2,2,0
9257,21794,8633,40,2,1,1,1,1,0
9258,21795,10205,48,8,3,5,1,1,0
9259,21795,8302,52,3,2,1,0,0,0
9260,21799,8661,39,6,3,3,2,1,1
9261,21799,8302,61,6,2,4,1,0,1
9262,21805,8558,47,4,1,3,4,1,3
9263,21805,9906,53,9,3,6,0,0,0
9264,21806,8634,60,5,3,2,1,1,0
9265,21806,10205,40,1,1,0,0,0,0
9266,21807,10267,55,6,5,1,3,1,2
9267,21807,8633,45,7,3,4,0,0,0
9268,21808,9869,52,12,6,6,2,1,1
9269,21808,9864,48,2,0,2,1,0,1
9270,21809,9906,47,10,8,2,6,3,3
9271,21809,10267,53,2,2,0,0,0,0
9272,21812,8634,60,10,6,4,2,1,1
9273,21812,8661,40,8,2,6,1,0,1
9274,21816,8633,54,4,2,2,1,1,0
9275,21816,10205,46,5,1,4,1,1,0
9276,21824,8371,38,5,1,4,1,1,0
9277,21824,8634,62,4,1,3,0,0,0
9278,21825,8633,58,6,4,2,3,2,1
9279,21825,8661,42,5,2,3,1,0,1
9280,21831,8479,51,1,1,0,3,0,3
9281,21831,9869,49,8,2,6,0,0,0
9282,21835,8371,48,8,4,4,2,2,0
9283,21835,8633,52,5,2,3,1,0,1
9284,21842,8634,65,9,4,5,2,0,2
9285,21842,8603,35,3,2,1,0,0,0
9286,21847,9864,51,6,2,4,6,3,3
9287,21847,10267,49,3,1,2,2,0,2
9288,21853,8558,35,4,2,2,4,3,1
9289,21853,8634,65,15,5,10,0,0,0
9290,21859,8558,44,3,1,2,2,1,1
9291,21859,8633,56,8,0,8,1,0,1
9292,21870,8633,48,13,5,8,2,1,1
9293,21870,9906,52,5,1,4,0,0,0
9294,21873,8558,44,3,2,1,3,2,1
9295,21873,10205,56,5,1,4,0,0,0
9296,21883,8315,46,5,3,2,2,2,0
9297,21883,8633,54,3,1,2,1,0,1
9298,21886,10267,70,7,2,5,1,0,1
9299,21886,8479,30,2,0,2,0,0,0
9300,21889,9864,45,2,2,0,6,2,4
9301,21889,8634,55,4,1,3,0,0,0
9302,21893,9783,42,5,3,2,1,0,1
9303,21893,8603,58,8,3,5,1,0,1
9304,21895,8633,54,5,3,2,4,3,1
9305,21895,9865,46,7,1,6,0,0,0
9306,21898,9783,39,2,2,0,2,2,0
9307,21898,8633,61,9,4,5,1,1,0
9308,21902,8394,41,7,4,3,2,0,2
9309,21902,9867,59,5,2,3,1,0,1
9310,21903,10267,53,4,3,1,1,1,0
9311,21903,8302,47,1,0,1,0,0,0
9312,21905,9869,25,6,2,4,1,1,0
9313,21905,8634,75,8,2,6,1,0,1
9314,21909,8302,57,4,4,0,1,1,0
9315,21909,10205,43,3,2,1,3,1,2
9316,21912,8305,64,3,1,2,2,0,2
9317,21912,9783,36,1,0,1,0,0,0
9318,21913,9906,48,7,3,4,2,1,1
9319,21913,8633,52,6,5,1,0,0,0
9320,21915,8634,68,7,6,1,1,0,1
9321,21915,8661,32,5,2,3,1,0,1
9322,21917,10267,53,6,2,4,2,1,1
9323,21917,8394,47,5,2,3,1,0,1
9324,21922,9783,52,10,5,5,1,1,0
9325,21922,9906,48,7,1,6,0,0,0
9326,21924,8634,62,6,2,4,3,1,2
9327,21924,8315,38,1,0,1,0,0,0
9328,21926,10267,49,2,2,0,2,0,2
9329,21926,8371,51,2,1,1,1,0,1
9330,21932,9906,48,6,4,2,1,0,1
9331,21932,8558,52,3,1,2,1,0,1
9332,21933,9783,49,3,1,2,3,1,2
9333,21933,8696,51,3,0,3,0,0,0
9334,21934,8634,58,4,3,1,2,1,1
9335,21934,8633,42,8,4,4,4,1,3
9336,21936,8661,41,1,1,0,5,2,3
9337,21936,10267,59,6,1,5,3,0,3
9338,21938,10281,37,3,2,1,3,2,1
9339,21938,8302,63,5,1,4,2,1,1
9340,21940,10205,54,7,6,1,2,1,1
9341,21940,8305,46,1,0,1,1,0,1
9342,21942,8696,44,2,1,1,5,3,2
9343,21942,8558,56,0,0,0,1,1,0
9344,21943,8634,65,9,8,1,1,0,1
9345,21943,9783,35,2,1,1,0,0,0
9346,21944,8633,66,18,13,5,2,2,0
9347,21944,9865,34,1,0,1,2,2,0
9348,21945,10267,59,3,2,1,2,1,1
9349,21945,8315,41,3,0,3,0,0,0
9350,21949,9869,52,7,4,3,2,1,1
9351,21949,8302,48,2,2,0,1,0,1
9352,21951,10205,52,7,4,3,6,4,2
9353,21951,9906,48,2,2,0,0,0,0
9354,21953,8634,70,3,3,0,4,1,3
9355,21953,8558,30,2,1,1,1,0,1
9356,21959,8302,65,7,5,2,5,1,4
9357,21959,8305,35,2,0,2,1,0,1
9358,21960,9906,53,2,1,1,4,2,2
9359,21960,9867,47,12,4,8,1,1,0
9360,21962,9868,34,6,4,2,1,1,0
9361,21962,8634,66,3,3,0,2,0,2
9362,21964,10267,57,7,3,4,4,1,3
9363,21964,9783,43,4,2,2,0,0,0
9364,21965,8633,57,5,1,4,2,1,1
9365,21965,8394,43,2,1,1,1,0,1
9366,21970,8302,58,2,1,1,2,1,1
9367,21970,9906,42,2,0,2,1,1,0
9368,21972,8634,63,7,1,6,2,1,1
9369,21972,10205,37,3,0,3,0,0,0
9370,21975,8394,51,7,2,5,1,1,0
9371,21975,9783,49,6,0,6,1,0,1
9372,21976,8633,51,9,3,6,3,0,3
9373,21976,8371,49,2,1,1,0,0,0
9374,21977,8661,51,6,3,3,3,1,2
9375,21977,8315,49,4,0,4,2,0,2
9376,21980,8302,64,9,4,5,3,1,2
9377,21980,8696,36,3,2,1,0,0,0
9378,21981,9867,36,5,4,1,4,1,3
9379,21981,8634,64,4,3,1,0,0,0
9380,21982,10205,52,3,1,2,1,0,1
9381,21982,9865,48,2,0,2,0,0,0
9382,21983,10267,55,4,4,0,2,1,1
9383,21983,9868,45,3,1,2,2,0,2
9384,21986,8661,37,3,2,1,4,2,2
9385,21986,8633,63,5,0,5,1,0,1
9386,21989,9869,49,7,4,3,4,2,2
9387,21989,9906,51,3,1,2,0,0,0
9388,21991,8634,68,11,4,7,1,0,1
9389,21991,8302,32,0,0,0,1,0,1
9390,21993,10267,57,9,2,7,1,1,0
9391,21993,10205,43,1,0,1,0,0,0
9392,21998,9906,45,3,2,1,1,0,1
