,match_id,team_id,possession_until_halftime,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
8028,15435,6413,54,9,3,6,2,1,1
8029,15435,8674,46,2,1,1,4,1,3
8030,15437,8277,64,4,3,1,2,1,1
8031,15437,10218,36,12,4,8,2,2,0
8032,15438,8640,72,12,9,3,2,1,1
8033,15438,8526,28,8,1,7,2,0,2
8034,15439,10235,62,9,2,7,3,2,1
8035,15439,10217,38,2,1,1,1,0,1
8036,15441,9908,59,3,2,1,3,0,3
8037,15441,8611,41,9,0,9,0,0,0
8038,15443,10217,56,7,3,4,2,1,1
8039,15443,9803,44,1,0,1,0,0,0
8040,15444,10228,40,5,3,2,1,1,0
8041,15444,8611,60,2,2,0,0,0,0
8042,15445,8526,41,8,1,7,2,1,1
8043,15445,8464,59,2,1,1,6,3,3
8044,15446,8525,60,4,2,2,3,1,2
8045,15446,10218,40,6,0,6,0,0,0
8046,15447,6413,61,10,6,4,1,1,0
8047,15447,9791,39,5,0,5,3,1,2
8048,15450,10235,49,8,4,4,3,3,0
8049,15450,8593,51,2,0,2,3,0,3
8050,15451,10229,34,8,2,6,4,3,1
8051,15451,8277,66,3,2,1,3,1,2
8052,15452,10228,44,4,2,2,3,2,1
8053,15452,10229,56,7,4,3,0,0,0
8054,15453,9803,61,11,4,7,1,1,0
8055,15453,6413,39,4,2,2,2,1,1
8056,15456,8526,42,10,8,2,2,1,1
8057,15456,8674,58,2,2,0,2,0,2
8058,15457,10218,40,6,3,3,3,1,2
8059,15457,9791,60,9,1,8,2,0,2
8060,15458,10235,65,7,2,5,1,1,0
8061,15458,8611,35,4,0,4,0,0,0
8062,15462,10228,71,10,6,4,1,1,0
8063,15462,9803,29,1,0,1,3,1,2
8064,15464,8525,48,7,6,1,1,1,0
8065,15464,8611,52,11,6,5,2,0,2
8066,15467,8674,63,7,4,3,2,1,1
8067,15467,10217,37,2,0,2,1,0,1
8068,15468,9791,47,5,2,3,1,1,0
8069,15468,9908,53,4,1,3,2,1,1
8070,15470,10229,54,6,3,3,4,3,1
8071,15470,10217,46,6,2,4,2,1,1
8072,15472,8526,44,3,1,2,3,2,1
8073,15472,9908,56,6,4,2,2,0,2
8074,15473,8277,57,7,4,3,2,0,2
8075,15473,8640,43,7,2,5,0,0,0
8076,15474,10228,39,6,3,3,2,1,1
8077,15474,8593,61,9,3,6,2,0,2
8078,15475,8525,45,6,1,5,1,1,0
8079,15475,7788,55,4,0,4,2,0,2
8080,15476,10235,54,7,5,2,2,2,0
8081,15476,9791,46,3,1,2,0,0,0
8082,15478,9803,51,8,2,6,2,2,0
8083,15478,8674,49,5,1,4,2,2,0
8084,15479,10218,41,7,3,4,3,2,1
8085,15479,10228,59,13,5,8,1,0,1
8086,15480,8611,51,9,5,4,1,0,1
8087,15480,8526,49,8,0,8,0,0,0
8088,15481,8464,33,2,1,1,4,2,2
8089,15481,7788,67,3,2,1,4,0,4
8090,15482,8640,64,7,3,4,4,3,1
8091,15482,9803,36,3,2,1,2,2,0
8092,15483,10217,36,10,4,6,1,0,1
8093,15483,8525,64,1,0,1,1,0,1
8094,15484,8593,67,6,6,0,3,2,1
8095,15484,9908,33,4,3,1,2,1,1
8096,15486,10235,60,5,3,2,2,2,0
8097,15486,8674,40,9,2,7,3,1,2
8098,15491,6413,38,8,3,5,3,0,3
8099,15491,8640,62,5,1,4,0,0,0
8100,15492,9908,61,7,4,3,2,1,1
8101,15492,10229,39,4,0,4,1,0,1
8102,15494,10228,60,12,6,6,3,1,2
8103,15494,10217,40,5,1,4,3,1,2
8104,15495,8464,52,4,2,2,3,2,1
8105,15495,10235,48,8,2,6,2,1,1
8106,15496,8593,67,11,5,6,1,0,1
8107,15496,8526,33,5,3,2,0,0,0
8108,15497,8611,39,2,2,0,3,2,1
8109,15497,9791,61,5,4,1,0,0,0
8110,15498,8277,47,4,2,2,3,1,2
8111,15498,7788,53,4,2,2,2,1,1
8112,15499,10228,44,4,2,2,3,2,1
8113,15499,6413,56,8,3,5,2,0,2
8114,15500,10229,42,3,2,1,4,3,1
8115,15500,9803,58,7,1,6,2,1,1
8116,15501,10218,51,4,3,1,3,3,0
8117,15501,8526,49,2,1,1,1,0,1
8118,15502,8593,65,6,2,4,1,1,0
8119,15502,10217,35,6,1,5,2,1,1
8120,15503,10235,58,4,2,2,1,0,1
8121,15503,8640,42,6,2,4,1,0,1
8122,15504,8674,48,6,4,2,3,2,1
8123,15504,9908,52,9,4,5,1,0,1
8124,15506,8464,49,7,3,4,1,0,1
8125,15506,8674,51,9,3,6,1,0,1
8126,15507,8526,48,2,1,1,3,2,1
8127,15507,9791,52,3,1,2,2,0,2
8128,15508,8277,55,7,3,4,4,1,3
8129,15508,8593,45,5,1,4,0,0,0
8130,15509,10218,49,6,5,1,1,0,1
8131,15509,9803,51,5,2,3,0,0,0
8132,15510,10228,49,7,3,4,1,0,1
8133,15510,8525,51,6,4,2,0,0,0
8134,15512,6413,47,7,5,2,2,1,1
8135,15512,9908,53,10,4,6,1,0,1
8136,15513,8611,46,6,1,5,1,1,0
8137,15513,8640,54,7,3,4,1,1,0
8138,15515,8277,69,7,3,4,2,1,1
8139,15515,9803,31,4,2,2,3,1,2
8140,15518,8611,49,6,3,3,3,1,2
8141,15518,10217,51,1,0,1,1,1,0
8142,15519,10229,54,4,1,3,5,1,4
8143,15519,10218,46,4,1,3,2,0,2
8144,15520,8674,45,7,5,2,2,0,2
8145,15520,8640,55,8,3,5,2,0,2
8146,15522,10228,55,3,1,2,1,1,0
8147,15522,9908,45,9,4,5,0,0,0
8148,15523,9791,51,11,4,7,1,1,0
8149,15523,8464,49,1,1,0,2,0,2
8150,15524,8674,44,3,1,2,1,1,0
8151,15524,8525,56,4,2,2,0,0,0
8152,15525,8593,68,8,2,6,3,0,3
8153,15525,9791,32,1,1,0,2,0,2
8154,15526,7788,56,6,2,4,3,1,2
8155,15526,10229,44,5,2,3,1,0,1
8156,15527,8464,51,5,3,2,2,2,0
8157,15527,8611,49,12,3,9,1,0,1
8158,15528,8526,64,7,6,1,6,4,2
8159,15528,10217,36,4,1,3,0,0,0
8160,15529,8640,46,5,3,2,2,1,1
8161,15529,10218,54,2,1,1,1,0,1
8162,15530,8277,73,4,3,1,1,1,0
8163,15530,6413,27,4,0,4,1,0,1
8164,15531,9803,47,8,4,4,2,0,2
8165,15531,9908,53,7,3,4,0,0,0
8166,15532,10235,62,8,4,4,4,3,1
8167,15532,10228,38,8,1,7,1,0,1
8168,15533,9791,36,9,8,1,1,1,0
8169,15533,8525,64,3,1,2,1,0,1
8170,15534,8277,63,10,5,5,3,2,1
8171,15534,10218,37,7,2,5,1,1,0
8172,15535,8674,46,6,4,2,2,1,1
8173,15535,6413,54,8,6,2,0,0,0
8174,15536,8640,70,16,11,5,3,1,2
8175,15536,8526,30,2,0,2,2,1,1
8176,15537,8464,52,4,3,1,1,0,1
8177,15537,10229,48,8,4,4,3,0,3
8178,15540,10235,58,9,2,7,5,2,3
8179,15540,10217,42,1,1,0,1,0,1
8180,15541,8611,41,7,4,3,1,1,0
8181,15541,9908,59,5,1,4,0,0,0
8182,15543,10217,58,5,1,4,1,1,0
8183,15543,9803,42,6,1,5,0,0,0
8184,15546,9791,56,7,5,2,3,2,1
8185,15546,6413,44,2,2,0,0,0,0
8186,15547,10235,38,6,4,2,1,0,1
8187,15547,8593,62,3,2,1,1,0,1
8188,15549,7788,44,4,2,2,4,0,4
8189,15549,8674,56,8,3,5,0,0,0
8190,15551,7788,38,5,5,0,3,2,1
8191,15551,9908,62,7,3,4,0,0,0
8192,15552,9791,62,6,4,2,3,1,2
8193,15552,10229,38,6,1,5,0,0,0
8194,15554,9803,48,4,2,2,1,1,0
8195,15554,8611,52,3,2,1,1,1,0
8196,15556,8593,38,7,4,3,5,4,1
8197,15556,8674,62,4,2,2,2,1,1
8198,15557,6413,47,5,5,0,2,0,2
8199,15557,10235,53,11,4,7,0,0,0
8200,15558,10217,48,4,1,3,3,2,1
8201,15558,10218,52,7,4,3,1,0,1
8202,15560,6413,39,5,0,5,1,1,0
8203,15560,10217,61,3,0,3,0,0,0
8204,15562,10228,60,7,4,3,2,1,1
8205,15562,8464,40,5,1,4,0,0,0
8206,15563,8640,59,10,7,3,3,2,1
8207,15563,9791,41,3,3,0,0,0,0
8208,15564,7788,52,4,3,1,3,1,2
8209,15564,8611,48,6,2,4,2,2,0
8210,15566,8525,45,1,1,0,1,1,0
8211,15566,9908,55,6,1,5,2,2,0
8212,15568,8277,61,6,2,4,2,2,0
8213,15568,8526,39,8,5,3,0,0,0
8214,15569,10218,40,6,2,4,2,1,1
8215,15569,8464,60,3,3,0,1,0,1
8216,15570,8611,44,8,4,4,1,1,0
8217,15570,8674,56,4,1,3,1,1,0
8218,15571,6413,29,6,3,3,3,0,3
8219,15571,7788,71,7,1,6,0,0,0
8220,15572,8640,65,9,5,4,2,2,0
8221,15572,10217,35,3,1,2,2,1,1
8222,15574,9803,37,6,4,2,1,1,0
8223,15574,9791,63,4,3,1,0,0,0
8224,15576,9908,45,11,5,6,1,1,0
8225,15576,10235,55,4,0,4,0,0,0
8226,15578,8611,51,6,2,4,1,1,0
8227,15578,10217,49,1,1,0,1,0,1
8228,15580,10229,68,11,3,8,2,2,0
8229,15580,10218,32,3,0,3,1,1,0
8230,15584,8525,41,8,4,4,6,2,4
8231,15584,8593,59,8,7,1,2,1,1
8232,15585,8277,63,8,3,5,4,2,2
8233,15585,9803,37,3,1,2,1,0,1
8234,15586,10235,55,7,3,4,1,1,0
8235,15586,7788,45,3,0,3,3,1,2
8236,15587,9803,46,11,2,9,2,1,1
8237,15587,8526,54,7,0,7,1,0,1
8238,15590,6413,48,7,4,3,1,0,1
8239,15590,8611,52,7,2,5,0,0,0
8240,15591,10218,47,3,2,1,4,3,1
8241,15591,8674,53,7,2,5,0,0,0
8242,15594,10235,47,4,3,1,1,1,0
8243,15594,8277,53,2,1,1,0,0,0
8244,15595,8593,63,10,5,5,5,2,3
8245,15595,8464,37,3,0,3,1,0,1
8246,15596,10218,42,3,1,2,1,1,0
8247,15596,9908,58,7,4,3,4,1,3
8248,15597,10228,47,11,3,8,3,0,3
8249,15597,9791,53,4,1,3,1,0,1
8250,15598,10235,63,15,8,7,1,1,0
8251,15598,8526,37,3,3,0,3,1,2
8252,15600,7788,57,7,3,4,4,1,3
8253,15600,9803,43,3,0,3,1,0,1
8254,15601,8611,49,12,5,7,3,2,1
8255,15601,10229,51,8,5,3,0,0,0
8256,15602,8674,49,6,5,1,1,1,0
8257,15602,8277,51,7,3,4,1,0,1
8258,15603,10217,65,3,1,2,1,1,0
8259,15603,8464,35,5,2,3,3,1,2
8260,15604,8593,37,6,4,2,2,1,1
8261,15604,8640,63,4,2,2,0,0,0
8262,15605,9908,54,10,4,6,1,1,0
8263,15605,9791,46,1,0,1,1,1,0
8264,15606,8526,57,4,1,3,5,2,3
8265,15606,7788,43,4,1,3,0,0,0
8266,15608,10235,69,10,4,6,1,0,1
8267,15608,10218,31,1,0,1,0,0,0
8268,15609,8611,47,5,1,4,4,0,4
8269,15609,8525,53,6,3,3,0,0,0
8270,15611,10228,53,4,3,1,1,0,1
8271,15611,9803,47,8,2,6,3,0,3
8272,15612,10217,47,13,4,9,4,1,3
8273,15612,8674,53,4,2,2,2,0,2
8274,15614,8674,67,6,5,1,2,0,2
8275,15614,10218,33,5,3,2,0,0,0
8276,15615,9803,48,4,2,2,1,0,1
8277,15615,8526,52,4,3,1,1,0,1
8278,15622,10235,54,7,4,3,4,4,0
8279,15622,8277,46,4,1,3,2,1,1
8280,15623,6413,64,4,3,1,2,0,2
8281,15623,9803,36,4,2,2,0,0,0
8282,15624,9791,41,3,1,2,3,2,1
8283,15624,10218,59,4,2,2,0,0,0
8284,15626,8277,68,9,3,6,2,1,1
8285,15626,10217,32,3,2,1,2,1,1
8286,15627,8525,49,6,4,2,2,1,1
8287,15627,8640,51,4,1,3,3,0,3
8288,15629,9908,37,6,2,4,4,2,2
8289,15629,8464,63,4,3,1,3,1,2
8290,15630,8674,64,9,2,7,2,1,1
8291,15630,8526,36,8,3,5,0,0,0
8292,15631,10235,57,6,3,3,3,1,2
8293,15631,8611,43,5,3,2,0,0,0
8294,15632,8611,51,3,1,2,3,2,1
8295,15632,8526,49,7,3,4,2,1,1
8296,15633,9791,35,4,1,3,5,1,4
8297,15633,8277,65,5,0,5,0,0,0
8298,15635,10229,59,18,10,8,3,2,1
8299,15635,6413,41,3,1,2,2,0,2
8300,15636,9803,39,3,2,1,2,1,1
8301,15636,8640,61,3,1,2,0,0,0
8302,15637,8593,67,8,2,6,2,1,1
8303,15637,9908,33,3,1,2,2,1,1
8304,15638,8525,53,8,2,6,5,4,1
8305,15638,10217,47,2,0,2,2,1,1
8306,15641,8674,65,4,3,1,3,1,2
8307,15641,9803,35,4,3,1,0,0,0
8308,15642,8277,56,8,3,5,2,1,1
8309,15642,8640,44,11,4,7,0,0,0
8310,15643,10218,36,2,1,1,4,2,2
8311,15643,8611,64,6,1,5,1,0,1
8312,15644,10229,46,2,1,1,2,1,1
8313,15644,10217,54,5,2,3,0,0,0
8314,15646,8593,54,7,4,3,1,1,0
8315,15646,10228,46,3,2,1,2,0,2
8316,15647,8526,37,9,4,5,3,0,3
8317,15647,9908,63,12,7,5,0,0,0
8318,15649,10235,66,11,7,4,2,1,1
8319,15649,9791,34,1,0,1,0,0,0
8320,15650,10228,59,5,4,1,2,2,0
8321,15650,8674,41,1,1,0,3,0,3
8322,15651,8526,42,3,1,2,2,1,1
8323,15651,10229,58,9,2,7,1,0,1
8324,15652,10235,53,4,2,2,1,1,0
8325,15652,8525,47,3,1,2,3,0,3
8326,15653,8593,57,11,8,3,2,1,1
8327,15653,8611,43,5,2,3,1,1,0
8328,15654,8640,66,10,6,4,3,1,2
8329,15654,7788,34,7,4,3,0,0,0
8330,15656,9791,55,12,3,9,1,1,0
8331,15656,10217,45,3,0,3,2,1,1
8332,15658,9803,47,4,1,3,2,1,1
8333,15658,8464,53,2,1,1,0,0,0
8334,15659,7788,70,15,6,9,2,2,0
8335,15659,10218,30,2,1,1,1,0,1
8336,15660,9908,64,6,2,4,2,1,1
8337,15660,10229,36,4,0,4,0,0,0
8338,15662,8640,55,8,4,4,5,1,4
8339,15662,6413,45,6,5,1,3,2,1
8340,15663,8593,51,11,3,8,3,2,1
8341,15663,8526,49,3,0,3,1,0,1
8342,15665,8674,49,6,2,4,3,2,1
8343,15665,9791,51,4,0,4,1,1,0
8344,15667,8277,58,12,2,10,1,1,0
8345,15667,8611,42,4,0,4,0,0,0
8346,15669,8674,41,4,2,2,2,0,2
8347,15669,9908,59,3,2,1,1,0,1
8348,15670,10228,62,6,4,2,3,3,0
8349,15670,6413,38,4,0,4,1,1,0
8350,15671,10218,51,7,3,4,4,3,1
8351,15671,8526,49,4,1,3,1,0,1
8352,15674,9803,54,5,3,2,2,0,2
8353,15674,10229,46,4,2,2,0,0,0
8354,15676,8640,52,10,8,2,1,0,1
8355,15676,10235,48,4,1,3,0,0,0
8356,15677,8526,39,6,4,2,2,2,0
8357,15677,10229,61,7,5,2,3,2,1
8358,15679,8593,62,7,1,6,3,1,2
8359,15679,8611,38,2,0,2,1,1,0
8360,15680,7788,37,2,2,0,4,1,3
8361,15680,8640,63,10,7,3,1,1,0
8362,15682,8674,51,12,6,6,1,1,0
8363,15682,10228,49,5,3,2,3,1,2
8364,15687,8611,45,6,2,4,1,1,0
8365,15687,7788,55,0,0,0,4,1,3
8366,15690,8525,51,5,2,3,1,0,1
8367,15690,9908,49,3,0,3,1,0,1
8368,15691,9803,45,8,3,5,3,2,1
8369,15691,10235,55,6,2,4,2,0,2
8370,15692,8593,64,7,2,5,2,2,0
8371,15692,10218,36,2,0,2,0,0,0
8372,15697,8593,54,7,3,4,1,0,1
8373,15697,8674,46,2,1,1,0,0,0
8374,15698,10229,46,10,3,7,5,1,4
8375,15698,9791,54,3,2,1,1,1,0
8376,15701,10235,62,6,2,4,2,1,1
8377,15701,6413,38,2,1,1,0,0,0
8378,15705,8464,59,8,2,6,1,1,0
8379,15705,10217,41,4,2,2,3,1,2
8380,15707,8525,58,7,4,3,2,1,1
8381,15707,6413,42,7,3,4,3,1,2
8382,15708,10218,38,6,4,2,3,3,0
8383,15708,9908,62,7,2,5,3,1,2
8384,15709,10235,62,6,5,1,2,1,1
8385,15709,8526,38,8,6,2,0,0,0
8386,15710,8593,44,3,2,1,1,1,0
8387,15710,8640,56,13,6,7,1,0,1
8388,15711,8277,61,10,4,6,5,4,1
8389,15711,8674,39,2,0,2,1,0,1
8390,15712,10229,45,9,4,5,3,0,3
8391,15712,8611,55,2,1,1,0,0,0
8392,15713,7788,62,10,6,4,3,1,2
8393,15713,10229,38,6,2,4,0,0,0
8394,15714,8674,59,6,3,3,2,1,1
8395,15714,8525,41,3,0,3,2,2,0
8396,15717,8640,64,15,7,8,2,1,1
8397,15717,10218,36,7,2,5,1,0,1
8398,15718,8464,44,7,4,3,1,0,1
8399,15718,8611,56,7,4,3,0,0,0
8400,15719,10235,55,4,2,2,1,1,0
8401,15719,10228,45,2,1,1,0,0,0
8402,15720,10217,61,9,3,6,1,1,0
8403,15720,8526,39,6,4,2,0,0,0
8404,15721,8277,47,15,7,8,4,3,1
8405,15721,6413,53,6,3,3,2,1,1
8406,21520,8633,61,12,5,7,1,0,1
8407,21520,9783,39,2,1,1,0,0,0
8408,21525,10281,54,7,1,6,8,4,4
8409,21525,8558,46,3,1,2,1,0,1
8410,21528,8479,39,5,2,3,2,1,1
8411,21528,8302,61,2,0,2,1,0,1
8412,21535,10281,39,3,1,2,2,0,2
8413,21535,8634,61,7,2,5,0,0,0
8414,21539,10267,64,10,5,5,2,0,2
8415,21539,9869,36,3,0,3,0,0,0
8416,21544,9864,52,8,4,4,1,0,1
8417,21544,10205,48,6,3,3,0,0,0
8418,21545,10281,54,2,1,1,4,2,2
8419,21545,8633,46,11,2,9,0,0,0
8420,21550,8634,62,7,5,2,3,1,2
8421,21550,8305,38,7,4,3,1,1,0
8422,21551,10267,56,8,3,5,1,1,0
8423,21551,8302,44,7,4,3,4,2,2
8424,21553,8315,51,6,3,3,2,0,2
8425,21553,9783,49,8,7,1,0,0,0
8426,21555,8479,41,3,1,2,1,1,0
8427,21555,8633,59,8,3,5,4,2,2
8428,21559,10205,49,3,2,1,1,1,0
8429,21559,8479,51,4,1,3,0,0,0
8430,21561,8696,39,3,2,1,1,1,0
8431,21561,9906,61,3,0,3,1,0,1
8432,21564,8634,65,13,7,6,7,4,3
8433,21564,8302,35,3,2,1,1,1,0
8434,21566,8633,59,6,4,2,6,2,4
8435,21566,8305,41,3,1,2,1,1,0
8436,21571,10205,57,7,2,5,3,2,1
8437,21571,8305,43,2,1,1,0,0,0
8438,21572,8634,59,5,4,1,1,1,0
8439,21572,10267,41,2,2,0,0,0,0
8440,21576,8633,52,12,5,7,2,0,2
8441,21576,8302,48,6,1,5,0,0,0
8442,21578,8634,69,10,6,4,3,1,2
8443,21578,8633,31,3,2,1,0,0,0
8444,21580,9906,52,10,5,5,2,2,0
8445,21580,8603,48,5,3,2,1,0,1
8446,21585,8302,63,10,5,5,2,1,1
8447,21585,10205,37,2,0,2,3,0,3
8448,21586,8558,33,2,1,1,3,3,0
8449,21586,10267,67,11,5,6,3,1,2
8450,21588,8315,43,4,1,3,3,3,0
8451,21588,8603,57,3,0,3,0,0,0
8452,21592,8661,38,8,3,5,2,2,0
8453,21592,8302,62,3,0,3,3,1,2
8454,21598,8305,45,7,2,5,1,1,0
8455,21598,9783,55,5,3,2,0,0,0
8456,21602,8371,39,1,1,0,3,2,1
8457,21602,8302,61,4,1,3,0,0,0
8458,21603,8661,30,3,2,1,2,0,2
8459,21603,8634,70,7,4,3,1,0,1
8460,21604,8633,56,10,3,7,4,2,2
8461,21604,10205,44,7,1,6,1,0,1
8462,21614,8634,68,8,4,4,2,2,0
8463,21614,8371,32,3,1,2,4,2,2
8464,21617,8302,41,2,1,1,2,1,1
8465,21617,9783,59,6,0,6,0,0,0
8466,21618,8315,47,5,3,2,4,1,3
8467,21618,10267,53,6,4,2,0,0,0
8468,21619,9865,51,6,2,4,3,2,1
8469,21619,9906,49,6,0,6,1,0,1
8470,21624,8302,66,8,1,7,2,1,1
8471,21624,8388,34,6,5,1,0,0,0
8472,21625,8634,62,9,6,3,4,2,2
8473,21625,9783,38,1,0,1,0,0,0
8474,21626,8633,59,6,4,2,1,0,1
8475,21626,8371,41,2,1,1,0,0,0
8476,21629,8633,65,13,9,4,3,2,1
8477,21629,8388,35,3,1,2,4,1,3
8478,21630,8634,74,13,4,9,1,1,0
8479,21630,8696,26,1,0,1,2,1,1
8480,21631,8302,67,10,4,6,1,0,1
8481,21631,9869,33,7,2,5,0,0,0
8482,21636,9865,47,6,3,3,3,1,2
8483,21636,10267,53,2,1,1,1,0,1
8484,21638,8634,74,8,4,4,3,1,2
8485,21638,8388,26,1,0,1,0,0,0
8486,21639,8633,62,9,4,5,4,1,3
8487,21639,9783,38,5,1,4,3,0,3
8488,21642,8302,58,6,1,5,1,0,1
8489,21642,8696,42,5,3,2,0,0,0
8490,21646,9906,60,7,4,3,2,1,1
8491,21646,9864,40,6,1,5,4,3,1
8492,21648,8634,67,2,1,1,1,0,1
8493,21648,8696,33,3,1,2,0,0,0
8494,21649,8388,47,6,3,3,1,0,1
8495,21649,8633,53,7,3,4,0,0,0
8496,21652,8302,58,11,5,6,2,2,0
8497,21652,9869,42,5,3,2,0,0,0
8498,21656,8315,57,5,3,2,1,0,1
8499,21656,9864,43,2,1,1,0,0,0
8500,21657,10267,56,2,1,1,3,1,2
8501,21657,9865,44,4,3,1,0,0,0
8502,21660,8633,62,8,6,2,1,1,0
8503,21660,8696,38,6,4,2,2,0,2
8504,21670,8633,59,6,3,3,2,1,1
8505,21670,9869,41,3,1,2,2,0,2
8506,21671,10267,59,11,5,6,1,1,0
8507,21671,9864,41,6,5,1,0,0,0
8508,21673,8305,48,3,3,0,1,0,1
8509,21673,9906,52,7,2,5,1,0,1
8510,21674,8558,44,6,1,5,3,1,2
8511,21674,8302,56,8,3,5,1,1,0
8512,21680,9783,48,7,5,2,2,2,0
8513,21680,10267,52,3,3,0,1,0,1
8514,21684,8633,65,8,3,5,2,1,1
8515,21684,8603,35,0,0,0,2,0,2
8516,21687,9906,37,8,3,5,1,0,1
8517,21687,8302,63,5,2,3,0,0,0
8518,21690,8302,65,6,3,3,2,2,0
8519,21690,8315,35,3,1,2,2,1,1
8520,21693,8603,47,9,5,4,2,2,0
8521,21693,10205,53,4,2,2,1,1,0
8522,21702,9906,47,5,3,2,1,1,0
8523,21702,8633,53,8,5,3,2,2,0
8524,21705,9864,43,3,1,2,2,0,2
8525,21705,8305,57,3,2,1,1,0,1
8526,21711,9906,57,12,9,3,2,1,1
8527,21711,10205,43,2,1,1,4,0,4
8528,21712,8634,66,7,5,2,1,0,1
8529,21712,9865,34,2,0,2,0,0,0
8530,21716,8315,53,4,2,2,1,1,0
8531,21716,8633,47,9,4,5,2,0,2
8532,21719,10281,36,4,1,3,2,2,0
8533,21719,8302,64,3,2,1,1,1,0
8534,21724,8634,73,11,7,4,3,1,2
8535,21724,9864,27,3,1,2,0,0,0
8536,21725,8661,41,1,1,0,1,0,1
8537,21725,9906,59,1,1,0,0,0,0
8538,21726,8315,42,7,5,2,3,1,2
8539,21726,10205,58,5,1,4,2,0,2
8540,21727,9865,47,5,2,3,3,3,0
8541,21727,8633,53,7,3,4,0,0,0
8542,21728,8371,49,2,2,0,2,2,0
8543,21728,9906,51,7,2,5,2,1,1
8544,21729,9869,52,6,3,3,1,1,0
8545,21729,8696,48,3,1,2,2,1,1
8546,21732,10267,60,7,4,3,3,2,1
8547,21732,8305,40,6,2,4,1,0,1
8548,21741,10267,62,4,3,1,1,0,1
8549,21741,8371,38,1,0,1,1,0,1
8550,21743,8305,54,6,5,1,1,1,0
8551,21743,8558,46,3,1,2,1,0,1
8552,21744,8696,41,10,2,8,2,1,1
8553,21744,8633,59,1,1,0,0,0,0
8554,21755,8633,54,9,2,7,3,1,2
8555,21755,10281,46,10,4,6,0,0,0
8556,21756,8479,27,3,2,1,1,0,1
8557,21756,8634,73,6,3,3,0,0,0
8558,21757,8302,60,4,4,0,1,1,0
8559,21757,8305,40,1,1,0,1,0,1
8560,21758,9869,48,6,3,3,3,1,2
8561,21758,8603,52,6,1,5,0,0,0
8562,21763,10267,46,10,5,5,3,0,3
8563,21763,8302,54,3,3,0,1,0,1
8564,21764,8634,71,10,7,3,2,2,0
8565,21764,8305,29,1,0,1,0,0,0
8566,21765,8633,53,10,4,6,1,1,0
8567,21765,8479,47,3,2,1,0,0,0
8568,21766,10205,48,3,1,2,2,2,0
8569,21766,10281,52,7,3,4,0,0,0
8570,21775,8633,52,9,3,6,1,1,0
8571,21775,8305,48,2,0,2,1,1,0
8572,21776,8634,60,8,5,3,2,1,1
8573,21776,8302,40,2,0,2,1,0,1
8574,21780,10205,43,4,3,1,3,2,1
8575,21780,8305,57,5,1,4,1,0,1
8576,21781,8302,54,4,2,2,5,3,2
8577,21781,8633,46,2,1,1,2,0,2
8578,21782,8634,57,8,4,4,2,2,0
8579,21782,10267,43,3,2,1,1,0,1
8580,21783,9783,63,9,3,6,2,1,1
8581,21783,9864,37,6,4,2,0,0,0
8582,21786,9906,62,4,4,0,4,2,2
8583,21786,9869,38,6,2,4,1,0,1
8584,21788,10267,62,9,4,5,1,1,0
8585,21788,8558,38,5,0,5,0,0,0
8586,21789,8603,52,2,1,1,4,2,2
8587,21789,9906,48,2,0,2,4,0,4
8588,21793,10281,56,7,5,2,2,1,1
8589,21793,9783,44,8,3,5,0,0,0
8590,21794,8634,55,8,7,1,2,2,0
8591,21794,8633,45,2,1,1,0,0,0
8592,21795,10205,46,8,3,5,3,2,1
8593,21795,8302,54,3,2,1,0,0,0
8594,21799,8661,37,6,3,3,1,1,0
8595,21799,8302,63,6,2,4,3,0,3
8596,21805,8558,48,4,1,3,3,0,3
8597,21805,9906,52,9,3,6,0,0,0
8598,21806,8634,65,5,3,2,1,1,0
8599,21806,10205,35,1,1,0,0,0,0
8600,21807,10267,54,6,5,1,1,1,0
8601,21807,8633,46,7,3,4,2,0,2
8602,21808,9869,56,12,6,6,3,2,1
8603,21808,9864,44,2,0,2,1,1,0
8604,21812,8634,62,10,6,4,1,1,0
8605,21812,8661,38,8,2,6,0,0,0
8606,21816,8633,60,4,2,2,1,1,0
8607,21816,10205,40,5,1,4,1,0,1
8608,21817,8371,48,7,3,4,2,1,1
8609,21817,8302,52,2,1,1,2,0,2
8610,21824,8371,33,5,1,4,3,0,3
8611,21824,8634,67,4,1,3,2,0,2
8612,21825,8633,58,6,4,2,1,1,0
8613,21825,8661,42,5,2,3,0,0,0
8614,21831,8479,58,1,1,0,2,1,1
8615,21831,9869,42,8,2,6,1,1,0
8616,21834,9783,39,8,1,7,4,1,3
8617,21834,8634,61,8,6,2,0,0,0
8618,21835,8371,46,8,4,4,4,1,3
8619,21835,8633,54,5,2,3,2,0,2
8620,21836,8661,54,11,5,6,2,2,0
8621,21836,10205,46,3,1,2,1,1,0
8622,21842,8634,64,9,4,5,2,1,1
8623,21842,8603,36,3,2,1,1,0,1
8624,21847,9864,52,6,2,4,4,1,3
8625,21847,10267,48,3,1,2,0,0,0
8626,21852,8633,56,8,5,3,1,1,0
8627,21852,8603,44,9,3,6,0,0,0
8628,21853,8558,41,4,2,2,3,1,2
8629,21853,8634,59,15,5,10,0,0,0
8630,21854,9906,57,4,1,3,2,1,1
8631,21854,8302,43,2,0,2,1,0,1
8632,21859,8558,44,3,1,2,6,3,3
8633,21859,8633,56,8,0,8,0,0,0
