,match_id,team_id,possession_only_second_half,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
7136,15535,8674,44,6,4,2,4,3,1
7137,15535,6413,56,8,6,2,1,0,1
7138,15537,8464,48,4,3,1,1,1,0
7139,15537,10229,52,8,4,4,1,0,1
7140,15540,10235,72,9,2,7,3,2,1
7141,15540,10217,28,1,1,0,1,1,0
7142,15541,8611,43,7,4,3,2,1,1
7143,15541,9908,57,5,1,4,0,0,0
7144,15546,9791,40,7,5,2,3,1,2
7145,15546,6413,60,2,2,0,2,1,1
7146,15547,10235,34,6,4,2,1,0,1
7147,15547,8593,66,3,2,1,3,0,3
7148,15549,7788,56,4,2,2,5,2,3
7149,15549,8674,44,8,3,5,1,0,1
7150,15551,7788,44,5,5,0,1,1,0
7151,15551,9908,56,7,3,4,0,0,0
7152,15552,9791,66,6,4,2,3,2,1
7153,15552,10229,34,6,1,5,0,0,0
7154,15554,9803,62,4,2,2,1,0,1
7155,15554,8611,38,3,2,1,1,0,1
7156,15557,6413,43,5,5,0,4,0,4
7157,15557,10235,57,11,4,7,0,0,0
7158,15558,10217,54,4,1,3,3,2,1
7159,15558,10218,46,7,4,3,0,0,0
7160,15560,6413,37,5,0,5,3,1,2
7161,15560,10217,63,3,0,3,0,0,0
7162,15562,10228,58,7,4,3,1,1,0
7163,15562,8464,42,5,1,4,1,1,0
7164,15563,8640,49,10,7,3,5,4,1
7165,15563,9791,51,3,3,0,2,1,1
7166,15564,7788,58,4,3,1,2,0,2
7167,15564,8611,42,6,2,4,0,0,0
7168,15566,8525,47,1,1,0,3,2,1
7169,15566,9908,53,6,1,5,1,0,1
7170,15568,8277,67,6,2,4,2,1,1
7171,15568,8526,33,8,5,3,1,0,1
7172,15569,10218,38,6,2,4,1,1,0
7173,15569,8464,62,3,3,0,0,0,0
7174,15571,6413,35,6,3,3,2,1,1
7175,15571,7788,65,7,1,6,0,0,0
7176,15572,8640,61,9,5,4,3,2,1
7177,15572,10217,39,3,1,2,0,0,0
7178,15574,9803,41,6,4,2,3,1,2
7179,15574,9791,59,4,3,1,2,2,0
7180,15576,9908,61,11,5,6,1,1,0
7181,15576,10235,39,4,0,4,2,2,0
7182,15578,8611,65,6,2,4,2,2,0
7183,15578,10217,35,1,1,0,0,0,0
7184,15580,10229,58,11,3,8,2,1,1
7185,15580,10218,42,3,0,3,1,0,1
7186,15584,8525,49,8,4,4,1,1,0
7187,15584,8593,51,8,7,1,1,1,0
7188,15585,8277,61,8,3,5,3,0,3
7189,15585,9803,39,3,1,2,0,0,0
7190,15586,10235,49,7,3,4,2,2,0
7191,15586,7788,51,3,0,3,2,1,1
7192,15587,9803,62,11,2,9,1,1,0
7193,15587,8526,38,7,0,7,0,0,0
7194,15590,6413,64,7,4,3,1,1,0
7195,15590,8611,36,7,2,5,1,0,1
7196,15591,10218,33,3,2,1,2,2,0
7197,15591,8674,67,7,2,5,1,1,0
7198,15594,10235,51,4,3,1,6,2,4
7199,15594,8277,49,2,1,1,2,1,1
7200,15596,10218,60,3,1,2,4,2,2
7201,15596,9908,40,7,4,3,1,0,1
7202,15597,10228,63,11,3,8,1,1,0
7203,15597,9791,37,4,1,3,3,1,2
7204,15598,10235,73,15,8,7,2,1,1
7205,15598,8526,27,3,3,0,1,0,1
7206,15600,7788,69,7,3,4,1,0,1
7207,15600,9803,31,3,0,3,0,0,0
7208,15602,8674,43,6,5,1,4,3,1
7209,15602,8277,57,7,3,4,0,0,0
7210,15603,10217,43,3,1,2,1,1,0
7211,15603,8464,57,5,2,3,0,0,0
7212,15604,8593,47,6,4,2,5,2,3
7213,15604,8640,53,4,2,2,1,0,1
7214,15605,9908,58,10,4,6,1,1,0
7215,15605,9791,42,1,0,1,4,1,3
7216,15606,8526,43,4,1,3,3,0,3
7217,15606,7788,57,4,1,3,1,0,1
7218,15608,10235,61,10,4,6,4,1,3
7219,15608,10218,39,1,0,1,1,0,1
7220,15609,8611,49,5,1,4,3,2,1
7221,15609,8525,51,6,3,3,0,0,0
7222,15612,10217,69,13,4,9,1,1,0
7223,15612,8674,31,4,2,2,1,0,1
7224,15614,8674,57,6,5,1,1,1,0
7225,15614,10218,43,5,3,2,3,1,2
7226,15615,9803,44,4,2,2,2,1,1
7227,15615,8526,56,4,3,1,0,0,0
7228,15623,6413,62,4,3,1,1,1,0
7229,15623,9803,38,4,2,2,1,1,0
7230,15624,9791,47,3,1,2,5,2,3
7231,15624,10218,53,4,2,2,0,0,0
7232,15626,8277,54,9,3,6,1,0,1
7233,15626,10217,46,3,2,1,3,0,3
7234,15627,8525,53,6,4,2,4,1,3
7235,15627,8640,47,4,1,3,2,0,2
7236,15629,9908,57,6,2,4,2,0,2
7237,15629,8464,43,4,3,1,0,0,0
7238,15630,8674,54,9,2,7,1,0,1
7239,15630,8526,46,8,3,5,1,0,1
7240,15631,10235,61,6,3,3,4,4,0
7241,15631,8611,39,5,3,2,2,1,1
7242,15632,8611,39,3,1,2,2,0,2
7243,15632,8526,61,7,3,4,0,0,0
7244,15633,9791,39,4,1,3,3,2,1
7245,15633,8277,61,5,0,5,0,0,0
7246,15635,10229,61,18,10,8,2,1,1
7247,15635,6413,39,3,1,2,2,1,1
7248,15636,9803,41,3,2,1,2,1,1
7249,15636,8640,59,3,1,2,3,0,3
7250,15637,8593,59,8,2,6,2,1,1
7251,15637,9908,41,3,1,2,0,0,0
7252,15638,8525,61,8,2,6,3,2,1
7253,15638,10217,39,2,0,2,2,1,1
7254,15641,8674,55,4,3,1,5,1,4
7255,15641,9803,45,4,3,1,0,0,0
7256,15642,8277,60,8,3,5,2,1,1
7257,15642,8640,40,11,4,7,0,0,0
7258,15643,10218,32,2,1,1,2,1,1
7259,15643,8611,68,6,1,5,2,1,1
7260,15644,10229,62,2,1,1,3,1,2
7261,15644,10217,38,5,2,3,0,0,0
7262,15647,8526,33,9,4,5,2,1,1
7263,15647,9908,67,12,7,5,0,0,0
7264,15650,10228,51,5,4,1,4,2,2
7265,15650,8674,49,1,1,0,1,0,1
7266,15651,8526,44,3,1,2,3,0,3
7267,15651,10229,56,9,2,7,0,0,0
7268,15652,10235,53,4,2,2,2,1,1
7269,15652,8525,47,3,1,2,0,0,0
7270,15653,8593,75,11,8,3,2,2,0
7271,15653,8611,25,5,2,3,3,0,3
7272,15654,8640,38,10,6,4,2,1,1
7273,15654,7788,62,7,4,3,1,0,1
7274,15656,9791,55,12,3,9,1,1,0
7275,15656,10217,45,3,0,3,3,0,3
7276,15659,7788,82,15,6,9,3,1,2
7277,15659,10218,18,2,1,1,0,0,0
7278,15662,8640,55,8,4,4,1,1,0
7279,15662,6413,45,6,5,1,2,1,1
7280,15663,8593,63,11,3,8,2,1,1
7281,15663,8526,37,3,0,3,0,0,0
7282,15665,8674,49,6,2,4,2,2,0
7283,15665,9791,51,4,0,4,1,0,1
7284,15666,10217,42,8,4,4,2,1,1
7285,15666,10228,58,2,1,1,0,0,0
7286,15667,8277,64,12,2,10,5,1,4
7287,15667,8611,36,4,0,4,3,2,1
7288,15669,8674,47,4,2,2,3,2,1
7289,15669,9908,53,3,2,1,1,0,1
7290,15670,10228,64,6,4,2,3,2,1
7291,15670,6413,36,4,0,4,1,1,0
7292,15671,10218,71,7,3,4,1,1,0
7293,15671,8526,29,4,1,3,0,0,0
7294,15674,9803,40,5,3,2,2,0,2
7295,15674,10229,60,4,2,2,1,0,1
7296,15676,8640,40,10,8,2,3,3,0
7297,15676,10235,60,4,1,3,1,1,0
7298,15677,8526,51,6,4,2,4,3,1
7299,15677,10229,49,7,5,2,1,0,1
7300,15679,8593,68,7,1,6,2,0,2
7301,15679,8611,32,2,0,2,0,0,0
7302,15680,7788,27,2,2,0,1,0,1
7303,15680,8640,73,10,7,3,0,0,0
7304,15682,8674,47,12,6,6,2,2,0
7305,15682,10228,53,5,3,2,3,2,1
7306,15687,8611,45,6,2,4,3,1,2
7307,15687,7788,55,0,0,0,1,1,0
7308,15690,8525,49,5,2,3,4,1,3
7309,15690,9908,51,3,0,3,1,1,0
7310,15691,9803,43,8,3,5,1,1,0
7311,15691,10235,57,6,2,4,3,1,2
7312,15692,8593,54,7,2,5,1,1,0
7313,15692,10218,46,2,0,2,4,1,3
7314,15697,8593,48,7,3,4,1,0,1
7315,15697,8674,52,2,1,1,1,0,1
7316,15698,10229,44,10,3,7,3,2,1
7317,15698,9791,56,3,2,1,2,0,2
7318,15701,10235,56,6,2,4,2,2,0
7319,15701,6413,44,2,1,1,0,0,0
7320,15705,8464,55,8,2,6,1,0,1
7321,15705,10217,45,4,2,2,0,0,0
7322,15707,8525,60,7,4,3,5,1,4
7323,15707,6413,40,7,3,4,1,1,0
7324,15708,10218,38,6,4,2,2,1,1
7325,15708,9908,62,7,2,5,0,0,0
7326,15709,10235,58,6,5,1,1,1,0
7327,15709,8526,42,8,6,2,3,1,2
7328,15710,8593,42,3,2,1,2,1,1
7329,15710,8640,58,13,6,7,3,1,2
7330,15711,8277,49,10,4,6,3,3,0
7331,15711,8674,51,2,0,2,3,1,2
7332,15713,7788,56,10,6,4,1,1,0
7333,15713,10229,44,6,2,4,1,0,1
7334,15714,8674,43,6,3,3,2,1,1
7335,15714,8525,57,3,0,3,0,0,0
7336,15717,8640,60,15,7,8,5,4,1
7337,15717,10218,40,7,2,5,1,0,1
7338,15718,8464,58,7,4,3,3,0,3
7339,15718,8611,42,7,4,3,0,0,0
7340,15719,10235,61,4,2,2,2,1,1
7341,15719,10228,39,2,1,1,2,2,0
7342,15721,8277,75,15,7,8,2,1,1
7343,15721,6413,25,6,3,3,1,0,1
7344,21518,8661,46,4,3,1,1,0,1
7345,21518,10267,54,5,3,2,0,0,0
7346,21520,8633,61,12,5,7,1,1,0
7347,21520,9783,39,2,1,1,0,0,0
7348,21539,10267,66,10,5,5,4,3,1
7349,21539,9869,34,3,0,3,2,1,1
7350,21544,9864,54,8,4,4,1,0,1
7351,21544,10205,46,6,3,3,0,0,0
7352,21545,10281,48,2,1,1,8,4,4
7353,21545,8633,52,11,2,9,1,0,1
7354,21550,8634,72,7,5,2,2,0,2
7355,21550,8305,28,7,4,3,0,0,0
7356,21553,8315,43,6,3,3,2,0,2
7357,21553,9783,57,8,7,1,0,0,0
7358,21555,8479,39,3,1,2,3,1,2
7359,21555,8633,61,8,3,5,1,1,0
7360,21559,10205,41,3,2,1,2,0,2
7361,21559,8479,59,4,1,3,0,0,0
7362,21561,8696,47,3,2,1,1,1,0
7363,21561,9906,53,3,0,3,4,2,2
7364,21564,8634,65,13,7,6,1,1,0
7365,21564,8302,35,3,2,1,0,0,0
7366,21566,8633,53,6,4,2,1,1,0
7367,21566,8305,47,3,1,2,1,0,1
7368,21570,8479,36,4,1,3,7,4,3
7369,21570,8661,64,2,2,0,1,1,0
7370,21571,10205,55,7,2,5,6,2,4
7371,21571,8305,45,2,1,1,1,1,0
7372,21572,8634,59,5,4,1,3,2,1
7373,21572,10267,41,2,2,0,0,0,0
7374,21576,8633,60,12,5,7,2,1,1
7375,21576,8302,40,6,1,5,1,0,1
7376,21578,8634,77,10,6,4,1,0,1
7377,21578,8633,23,3,2,1,0,0,0
7378,21580,9906,44,10,5,5,2,0,2
7379,21580,8603,56,5,3,2,0,0,0
7380,21582,9783,144,5,2,3,3,1,2
7381,21582,10281,-44,3,0,3,0,0,0
7382,21585,8302,59,10,5,5,2,1,1
7383,21585,10205,41,2,0,2,3,0,3
7384,21586,8558,27,2,1,1,3,3,0
7385,21586,10267,73,11,5,6,3,1,2
7386,21588,8315,47,4,1,3,3,3,0
7387,21588,8603,53,3,0,3,0,0,0
7388,21592,8661,44,8,3,5,2,2,0
7389,21592,8302,56,3,0,3,3,1,2
7390,21595,8558,40,8,5,3,3,2,1
7391,21595,9906,60,5,1,4,0,0,0
7392,21598,8305,53,7,2,5,2,0,2
7393,21598,9783,47,5,3,2,1,0,1
7394,21602,8371,43,1,1,0,4,2,2
7395,21602,8302,57,4,1,3,1,0,1
7396,21604,8633,48,10,3,7,2,2,0
7397,21604,10205,52,7,1,6,4,2,2
7398,21611,8558,64,10,4,6,2,1,1
7399,21611,9865,36,2,0,2,0,0,0
7400,21614,8634,66,8,4,4,2,1,1
7401,21614,8371,34,3,1,2,0,0,0
7402,21617,8302,43,2,1,1,4,2,2
7403,21617,9783,57,6,0,6,0,0,0
7404,21619,9865,47,6,2,4,1,0,1
7405,21619,9906,53,6,0,6,0,0,0
7406,21624,8302,66,8,1,7,1,1,0
7407,21624,8388,34,6,5,1,2,1,1
7408,21625,8634,66,9,6,3,1,0,1
7409,21625,9783,34,1,0,1,0,0,0
7410,21626,8633,49,6,4,2,3,1,2
7411,21626,8371,51,2,1,1,1,0,1
7412,21629,8633,53,13,9,4,3,1,2
7413,21629,8388,47,3,1,2,0,0,0
7414,21630,8634,66,13,4,9,4,1,3
7415,21630,8696,34,1,0,1,3,0,3
7416,21631,8302,63,10,4,6,1,0,1
7417,21631,9869,37,7,2,5,0,0,0
7418,21636,9865,51,6,3,3,1,0,1
7419,21636,10267,49,2,1,1,0,0,0
7420,21638,8634,72,8,4,4,2,2,0
7421,21638,8388,28,1,0,1,0,0,0
7422,21639,8633,48,9,4,5,3,1,2
7423,21639,9783,52,5,1,4,0,0,0
7424,21646,9906,52,7,4,3,2,1,1
7425,21646,9864,48,6,1,5,2,0,2
7426,21648,8634,67,2,1,1,1,1,0
7427,21648,8696,33,3,1,2,0,0,0
7428,21649,8388,51,6,3,3,1,0,1
7429,21649,8633,49,7,3,4,1,0,1
7430,21656,8315,57,5,3,2,3,1,2
7431,21656,9864,43,2,1,1,1,1,0
7432,21657,10267,48,2,1,1,2,2,0
7433,21657,9865,52,4,3,1,1,0,1
7434,21660,8633,54,8,6,2,2,1,1
7435,21660,8696,46,6,4,2,2,0,2
7436,21670,8633,59,6,3,3,1,0,1
7437,21670,9869,41,3,1,2,0,0,0
7438,21671,10267,61,11,5,6,2,2,0
7439,21671,9864,39,6,5,1,2,1,1
7440,21674,8558,36,6,1,5,2,2,0
7441,21674,8302,64,8,3,5,1,1,0
7442,21680,9783,60,7,5,2,2,2,0
7443,21680,10267,40,3,3,0,1,1,0
7444,21684,8633,59,8,3,5,1,1,0
7445,21684,8603,41,0,0,0,2,2,0
7446,21687,9906,47,8,3,5,2,0,2
7447,21687,8302,53,5,2,3,1,0,1
7448,21690,8302,57,6,3,3,2,1,1
7449,21690,8315,43,3,1,2,4,0,4
7450,21693,8603,49,9,5,4,1,0,1
7451,21693,10205,51,4,2,2,0,0,0
7452,21701,8558,54,7,2,5,2,2,0
7453,21701,10205,46,2,1,1,1,1,0
7454,21702,9906,37,5,3,2,3,1,2
7455,21702,8633,63,8,5,3,0,0,0
7456,21705,9864,31,3,1,2,1,0,1
7457,21705,8305,69,3,2,1,0,0,0
7458,21711,9906,59,12,9,3,3,1,2
7459,21711,10205,41,2,1,1,2,0,2
7460,21716,8315,43,4,2,2,3,3,0
7461,21716,8633,57,9,4,5,0,0,0
7462,21719,10281,46,4,1,3,1,1,0
7463,21719,8302,54,3,2,1,2,1,1
7464,21724,8634,59,11,7,4,1,1,0
7465,21724,9864,41,3,1,2,1,0,1
7466,21725,8661,39,1,1,0,2,1,1
7467,21725,9906,61,1,1,0,0,0,0
7468,21726,8315,48,7,5,2,3,1,2
7469,21726,10205,52,5,1,4,0,0,0
7470,21727,9865,51,5,2,3,1,0,1
7471,21727,8633,49,7,3,4,0,0,0
7472,21728,8371,45,2,2,0,1,1,0
7473,21728,9906,55,7,2,5,1,0,1
7474,21729,9869,48,6,3,3,3,1,2
7475,21729,8696,52,3,1,2,0,0,0
7476,21741,10267,58,4,3,1,3,0,3
7477,21741,8371,42,1,0,1,1,0,1
7478,21743,8305,48,6,5,1,1,1,0
7479,21743,8558,52,3,1,2,0,0,0
7480,21755,8633,56,9,2,7,2,2,0
7481,21755,10281,44,10,4,6,0,0,0
7482,21756,8479,23,3,2,1,1,1,0
7483,21756,8634,77,6,3,3,1,1,0
7484,21757,8302,56,4,4,0,2,1,1
7485,21757,8305,44,1,1,0,1,0,1
7486,21758,9869,54,6,3,3,3,2,1
7487,21758,8603,46,6,1,5,1,0,1
7488,21763,10267,56,10,5,5,5,3,2
7489,21763,8302,44,3,3,0,2,0,2
7490,21764,8634,67,10,7,3,2,2,0
7491,21764,8305,33,1,0,1,1,0,1
7492,21765,8633,61,10,4,6,2,1,1
7493,21765,8479,39,3,2,1,0,0,0
7494,21775,8633,60,9,3,6,1,1,0
7495,21775,8305,40,2,0,2,0,0,0
7496,21776,8634,64,8,5,3,4,2,2
7497,21776,8302,36,2,0,2,4,0,4
7498,21780,10205,37,4,3,1,2,1,1
7499,21780,8305,63,5,1,4,0,0,0
7500,21781,8302,52,4,2,2,3,1,2
7501,21781,8633,48,2,1,1,0,0,0
7502,21782,8634,69,8,4,4,3,2,1
7503,21782,10267,31,3,2,1,0,0,0
7504,21783,9783,53,9,3,6,1,1,0
7505,21783,9864,47,6,4,2,0,0,0
7506,21788,10267,48,9,4,5,1,1,0
7507,21788,8558,52,5,0,5,2,0,2
7508,21789,8603,54,2,1,1,3,2,1
7509,21789,9906,46,2,0,2,1,1,0
7510,21793,10281,64,7,5,2,1,1,0
7511,21793,9783,36,8,3,5,0,0,0
7512,21794,8634,65,8,7,1,1,1,0
7513,21794,8633,35,2,1,1,0,0,0
7514,21799,8661,41,6,3,3,2,1,1
7515,21799,8302,59,6,2,4,1,1,0
7516,21805,8558,46,4,1,3,4,1,3
7517,21805,9906,54,9,3,6,0,0,0
7518,21806,8634,55,5,3,2,4,1,3
7519,21806,10205,45,1,1,0,2,0,2
7520,21807,10267,56,6,5,1,2,2,0
7521,21807,8633,44,7,3,4,1,1,0
7522,21808,9869,48,12,6,6,2,1,1
7523,21808,9864,52,2,0,2,1,0,1
7524,21812,8634,58,10,6,4,4,1,3
7525,21812,8661,42,8,2,6,0,0,0
7526,21816,8633,48,4,2,2,1,1,0
7527,21816,10205,52,5,1,4,0,0,0
7528,21817,8371,52,7,3,4,3,1,2
7529,21817,8302,48,2,1,1,0,0,0
7530,21824,8371,43,5,1,4,2,1,1
7531,21824,8634,57,4,1,3,1,0,1
7532,21825,8633,58,6,4,2,6,3,3
7533,21825,8661,42,5,2,3,0,0,0
7534,21831,8479,44,1,1,0,2,1,1
7535,21831,9869,56,8,2,6,1,0,1
7536,21836,8661,46,11,5,6,3,2,1
7537,21836,10205,54,3,1,2,1,0,1
7538,21842,8634,66,9,4,5,3,0,3
7539,21842,8603,34,3,2,1,0,0,0
7540,21852,8633,44,8,5,3,2,2,0
7541,21852,8603,56,9,3,6,1,0,1
7542,21853,8558,29,4,2,2,2,0,2
7543,21853,8634,71,15,5,10,0,0,0
7544,21859,8558,44,3,1,2,4,3,1
7545,21859,8633,56,8,0,8,0,0,0
7546,21870,8633,47,13,5,8,3,1,2
7547,21870,9906,53,5,1,4,2,0,2
7548,21883,8315,44,5,3,2,2,2,0
7549,21883,8633,56,3,1,2,1,0,1
7550,21886,10267,67,7,2,5,6,2,4
7551,21886,8479,33,2,0,2,0,0,0
7552,21889,9864,46,2,2,0,1,0,1
7553,21889,8634,54,4,1,3,1,0,1
7554,21893,9783,41,5,3,2,4,3,1
7555,21893,8603,59,8,3,5,0,0,0
7556,21895,8633,10,5,3,2,2,0,2
7557,21895,9865,90,7,1,6,1,0,1
7558,21898,9783,40,2,2,0,1,1,0
7559,21898,8633,60,9,4,5,1,0,1
7560,21902,8394,35,7,4,3,2,0,2
7561,21902,9867,65,5,2,3,0,0,0
7562,21903,10267,56,4,3,1,2,1,1
7563,21903,8302,44,1,0,1,0,0,0
7564,21905,9869,23,6,2,4,1,0,1
7565,21905,8634,77,8,2,6,1,0,1
7566,21909,8302,60,4,4,0,1,1,0
7567,21909,10205,40,3,2,1,0,0,0
7568,21915,8634,69,7,6,1,2,0,2
7569,21915,8661,31,5,2,3,1,0,1
7570,21917,10267,53,6,2,4,1,0,1
7571,21917,8394,47,5,2,3,1,0,1
7572,21922,9783,53,10,5,5,3,1,2
7573,21922,9906,47,7,1,6,0,0,0
7574,21924,8634,62,6,2,4,2,1,1
7575,21924,8315,38,1,0,1,4,1,3
7576,21926,10267,49,2,2,0,5,2,3
7577,21926,8371,51,2,1,1,3,0,3
7578,21927,8394,44,2,1,1,3,2,1
7579,21927,9864,56,4,2,2,2,1,1
7580,21932,9906,44,6,4,2,2,1,1
7581,21932,8558,56,3,1,2,1,0,1
7582,21933,9783,52,3,1,2,5,3,2
7583,21933,8696,48,3,0,3,1,1,0
7584,21934,8634,61,4,3,1,1,0,1
7585,21934,8633,39,8,4,4,0,0,0
7586,21936,8661,51,1,1,0,2,2,0
7587,21936,10267,49,6,1,5,2,2,0
7588,21938,10281,31,3,2,1,2,1,1
7589,21938,8302,69,5,1,4,1,0,1
7590,21943,8634,62,9,8,1,6,4,2
7591,21943,9783,38,2,1,1,0,0,0
7592,21944,8633,67,18,13,5,4,1,3
7593,21944,9865,33,1,0,1,1,0,1
7594,21945,10267,63,3,2,1,5,1,4
7595,21945,8315,37,3,0,3,1,0,1
7596,21949,9869,57,7,4,3,4,2,2
7597,21949,8302,43,2,2,0,1,1,0
7598,21951,10205,49,7,4,3,4,2,2
7599,21951,9906,51,2,2,0,0,0,0
7600,21953,8634,64,3,3,0,1,1,0
7601,21953,8558,36,2,1,1,2,0,2
7602,21955,10267,54,6,3,3,4,1,3
7603,21955,8633,46,4,2,2,0,0,0
7604,21959,8302,69,7,5,2,2,1,1
7605,21959,8305,31,2,0,2,1,0,1
7606,21960,9906,56,2,1,1,2,1,1
7607,21960,9867,44,12,4,8,1,1,0
7608,21964,10267,61,7,3,4,1,1,0
7609,21964,9783,39,4,2,2,0,0,0
7610,21965,8633,60,5,1,4,2,1,1
7611,21965,8394,40,2,1,1,0,0,0
7612,21970,8302,60,2,1,1,3,0,3
7613,21970,9906,40,2,0,2,0,0,0
7614,21972,8634,68,7,1,6,3,1,2
7615,21972,10205,32,3,0,3,2,0,2
7616,21975,8394,53,7,2,5,3,1,2
7617,21975,9783,47,6,0,6,0,0,0
7618,21977,8661,41,6,3,3,4,1,3
7619,21977,8315,59,4,0,4,0,0,0
7620,21980,8302,78,9,4,5,1,0,1
7621,21980,8696,22,3,2,1,0,0,0
7622,21981,9867,32,5,4,1,2,1,1
7623,21981,8634,68,4,3,1,2,0,2
7624,21982,10205,43,3,1,2,4,2,2
7625,21982,9865,57,2,0,2,1,0,1
7626,21983,10267,56,4,4,0,1,0,1
7627,21983,9868,44,3,1,2,1,0,1
7628,21986,8661,41,3,2,1,1,1,0
7629,21986,8633,59,5,0,5,0,0,0
7630,21989,9869,38,7,4,3,1,0,1
7631,21989,9906,62,3,1,2,0,0,0
7632,21991,8634,67,11,4,7,3,3,0
7633,21991,8302,33,0,0,0,2,1,1
7634,21993,10267,53,9,2,7,1,0,1
7635,21993,10205,47,1,0,1,0,0,0
7636,21998,9906,45,3,2,1,4,2,2
7637,21998,8305,55,7,4,3,3,1,2
7638,22000,8634,71,7,2,5,1,1,0
7639,22000,10281,29,6,3,3,1,0,1
7640,22005,8558,54,4,2,2,1,1,0
7641,22005,8661,46,4,2,2,2,1,1
7642,22006,8315,51,7,3,4,1,1,0
7643,22006,9783,49,3,0,3,0,0,0
7644,22007,9864,43,3,2,1,2,1,1
7645,22007,8633,57,6,4,2,2,1,1
7646,22009,8633,45,7,2,5,1,1,0
7647,22009,8558,55,5,3,2,0,0,0
7648,22010,9868,64,9,2,7,4,1,3
7649,22010,8315,36,7,2,5,0,0,0
7650,22014,10267,46,4,2,2,3,2,1
7651,22014,10281,54,6,2,4,0,0,0
7652,22016,8305,36,6,1,5,4,4,0
7653,22016,8634,64,8,2,6,0,0,0
7654,22018,8633,61,8,7,1,2,1,1
7655,22018,9783,39,3,1,2,1,0,1
7656,22023,8302,46,3,1,2,4,2,2
7657,22023,10267,54,12,3,9,3,2,1
7658,22025,8634,72,6,1,5,1,1,0
7659,22025,9869,28,2,1,1,1,0,1
7660,22027,9864,45,1,1,0,2,0,2
7661,22027,9906,55,6,2,4,0,0,0
7662,22029,8633,56,9,6,3,3,1,2
7663,22029,8558,44,4,1,3,1,0,1
7664,22030,9868,45,4,3,1,1,1,0
7665,22030,8315,55,9,4,5,0,0,0
7666,22033,8302,61,4,2,2,1,1,0
7667,22033,8394,39,4,2,2,2,0,2
7668,22034,10281,53,7,2,5,3,1,2
7669,22034,10267,47,12,7,5,0,0,0
7670,22036,8634,41,5,5,0,3,1,2
7671,22036,8305,59,5,2,3,1,0,1
7672,22037,8696,46,4,2,2,1,0,1
7673,22037,9906,54,2,1,1,1,0,1
7674,22039,9868,34,2,2,0,2,1,1
7675,22039,8633,66,9,4,5,1,0,1
7676,22040,8315,51,1,1,0,2,1,1
7677,22040,10205,49,6,2,4,1,0,1
7678,22042,8302,51,3,2,1,2,1,1
7679,22042,8371,49,3,3,0,2,0,2
7680,22044,10267,60,10,10,0,1,1,0
7681,22044,9869,40,5,2,3,0,0,0
7682,22046,9906,37,5,3,2,4,2,2
7683,22046,8634,63,6,5,1,0,0,0
7684,22050,8633,56,3,2,1,1,1,0
7685,22050,10205,44,3,1,2,2,1,1
7686,22051,8315,54,7,2,5,1,1,0
7687,22051,9867,46,3,0,3,1,0,1
7688,22052,8302,46,3,3,0,1,1,0
7689,22052,8661,54,3,1,2,2,0,2
7690,22055,10267,38,8,5,3,3,2,1
7691,22055,8305,62,5,2,3,1,0,1
7692,22056,9865,47,5,3,2,3,1,2
7693,22056,9906,53,9,4,5,2,1,1
7694,22057,8634,61,6,3,3,2,2,0
7695,22057,8696,39,1,0,1,1,0,1
7696,22059,10205,42,6,4,2,3,2,1
7697,22059,9783,58,3,1,2,1,0,1
7698,22060,9867,48,7,2,5,2,0,2
7699,22060,8633,52,5,2,3,1,0,1
7700,22065,10267,37,1,1,0,6,1,5
7701,22065,9906,63,9,0,9,0,0,0
7702,22067,9864,31,1,1,0,1,1,0
7703,22067,8634,69,5,2,3,0,0,0
7704,22069,8558,56,8,6,2,4,2,2
7705,22069,10205,44,8,3,5,0,0,0
7706,22071,8633,63,13,8,5,2,1,1
7707,22071,8302,37,0,0,0,0,0,0
7708,22072,8315,41,7,3,4,2,2,0
7709,22072,10281,59,7,2,5,2,2,0
7710,22075,8394,48,7,4,3,2,0,2
7711,22075,9906,52,1,0,1,0,0,0
7712,22076,10267,58,6,3,3,1,0,1
7713,22076,8696,42,6,1,5,0,0,0
7714,22077,8634,66,9,5,4,2,1,1
7715,22077,9865,34,2,1,1,1,0,1
7716,22078,10205,49,8,5,3,4,0,4
7717,22078,9868,51,4,2,2,0,0,0
7718,22080,9783,35,3,2,1,1,1,0
7719,22080,8302,65,7,1,6,0,0,0
7720,22081,10281,55,6,3,3,1,1,0
7721,22081,8633,45,11,5,6,5,1,4
7722,22092,9869,42,4,1,3,1,0,1
7723,22092,8633,58,9,4,5,1,0,1
7724,22096,8634,62,3,2,1,5,3,2
7725,22096,8394,38,1,0,1,2,1,1
7726,22097,10267,48,9,5,4,1,0,1
7727,22097,9865,52,5,1,4,1,0,1
7728,22099,9868,53,2,1,1,2,1,1
7729,22099,8302,47,2,0,2,1,0,1
7730,22102,8633,49,9,7,2,4,2,2
7731,22102,8305,51,5,0,5,2,1,1
7732,22103,8315,51,5,3,2,1,1,0
7733,22103,9906,49,7,2,5,2,0,2
7734,22109,10205,42,3,1,2,3,1,2
7735,22109,8302,58,6,1,5,0,0,0
7736,22112,9783,54,3,1,2,1,1,0
7737,22112,8305,46,4,1,3,4,0,4
7738,22113,8633,61,10,7,3,1,1,0
7739,22113,9906,39,3,2,1,1,0,1
7740,22115,8661,34,3,3,0,1,1,0
7741,22115,8634,66,4,2,2,0,0,0
